45;0;393.00;9.50;280.00;0.00;5.00
46;0;2005.00;9.50;459.00;0.00;2.72
47;0;2001.00;9.50;866.00;0.00;2.96
48;0;2575.00;9.50;85.00;0.00;3.52
49;0;2628.00;9.50;438.00;0.00;3.16
50;0;2664.00;9.50;586.00;0.00;3.20
51;0;2998.00;9.50;625.00;0.00;2.60
52;0;2883.00;9.50;790.00;0.00;3.16
53;0;2677.00;9.50;921.00;0.00;1.68
54;0;2035.00;9.50;1650.00;0.00;2.76
55;0;1721.00;9.50;1654.00;0.00;2.92
56;0;619.00;9.50;1685.00;0.00;2.72
57;0;403.00;9.50;1679.00;0.00;2.76
58;0;133.00;9.50;1974.00;0.00;3.08
59;0;135.00;9.50;1671.00;0.00;2.60
60;0;138.00;9.50;1415.00;0.00;3.04
61;0;131.00;9.50;1274.00;0.00;3.36
62;0;134.00;9.50;866.00;0.00;3.16
63;0;132.00;9.50;607.00;0.00;2.60
64;0;126.00;9.50;290.00;0.00;4.04
65;0;119.00;9.50;98.00;0.00;4.12
66;0;1011.00;9.50;1968.00;0.00;3.56
67;0;1021.00;9.50;1664.00;0.00;2.84
68;0;1024.00;9.50;1396.00;0.00;3.52
69;0;635.00;9.50;1264.00;0.00;3.20
70;0;634.00;9.50;602.00;0.00;2.60
71;0;642.00;9.50;866.00;0.00;3.08
72;0;627.00;9.50;264.00;0.00;4.28
73;0;622.00;9.50;79.00;0.00;3.24
74;0;1266.00;9.50;1970.00;0.00;3.28
75;0;1260.00;9.50;1665.00;0.00;2.84
76;0;1265.00;9.50;1405.00;0.00;3.16
77;0;1258.00;9.50;1266.00;0.00;2.96
78;0;1262.00;9.50;871.00;0.00;3.24
79;0;1273.00;9.50;595.00;0.00;2.76
80;0;1290.00;9.50;255.00;0.00;3.76
81;0;1300.00;9.50;82.00;0.00;3.76
82;0;3983.00;9.50;712.00;0.00;1.60
83;0;3742.00;13.90;593.00;0.00;4.84
84;0;3497.00;9.50;1572.00;0.00;2.68
85;0;3378.00;9.50;1425.00;0.00;2.88
86;0;3375.00;9.50;1995.00;0.00;2.76
87;0;3750.00;9.50;2030.00;0.00;1.08
88;0;3971.00;9.50;1601.00;0.00;2.96
89;0;3778.00;9.50;1591.00;0.00;3.24
90;0;3691.00;9.50;1760.00;0.00;2.04
91;0;3156.00;9.50;1772.00;0.00;2.84
93;0;4002.00;9.50;1695.00;0.00;0.92
94;0;3267.00;9.50;1313.00;0.00;3.24
95;0;2983.00;9.50;1157.00;0.00;2.52
96;0;2652.00;9.50;1278.00;0.00;2.12
97;0;2439.00;9.50;1975.00;0.00;3.52
98;0;2387.00;9.50;1661.00;0.00;3.24
99;0;2355.00;9.50;1393.00;0.00;2.88
100;0;2341.00;9.50;1261.00;0.00;2.88
101;0;2334.00;9.50;869.00;0.00;3.12
102;0;2336.00;9.50;725.00;0.00;2.96
103;0;2314.00;9.50;428.00;0.00;3.24
104;0;2305.00;9.50;91.00;0.00;3.20
105;0;2303.00;9.50;262.00;0.00;3.16
106;0;2582.00;9.50;276.00;0.00;3.52
107;0;1995.00;9.50;270.00;0.00;2.84
108;0;1703.00;9.50;446.00;0.00;3.24
109;0;1275.00;9.50;437.00;0.00;4.20
110;0;1052.00;9.50;504.00;0.00;2.40
111;0;630.00;9.50;457.00;0.00;3.60
112;0;391.00;9.50;464.00;0.00;3.16
113;0;132.00;9.50;467.00;0.00;3.72
114;0;133.00;9.50;997.00;0.00;2.44
115;0;406.00;9.50;990.00;0.00;2.32
116;0;642.00;9.50;992.00;0.00;2.36
117;0;1032.00;9.50;991.00;0.00;2.48
118;0;1263.00;9.50;999.00;0.00;2.44
119;0;1699.00;9.50;994.00;0.00;2.36
120;0;1996.00;9.50;1004.00;0.00;2.60
121;0;2338.00;9.50;1001.00;0.00;2.56
122;0;1522.00;9.50;85.00;0.00;3.88
123;0;1515.00;9.50;260.00;0.00;4.04
124;0;1506.00;9.50;432.00;0.00;3.84
125;0;1501.00;9.50;589.00;0.00;2.92
126;0;1496.00;9.50;861.00;0.00;2.80
127;0;1498.00;9.50;987.00;0.00;2.52
128;0;1511.00;9.50;1263.00;0.00;2.80
129;0;1513.00;9.50;1396.00;0.00;3.04
130;0;1511.00;9.50;1653.00;0.00;2.92
131;0;1522.00;9.50;1978.00;0.00;3.16
132;0;785.00;9.50;1972.00;0.00;3.20
133;0;798.00;9.50;1683.00;0.00;2.84
134;0;805.00;9.50;1412.00;0.00;3.04
135;0;811.00;9.50;1266.00;0.00;3.24
136;0;829.00;9.50;999.00;0.00;2.44
137;0;832.00;9.50;870.00;0.00;3.28
138;0;823.00;9.50;605.00;0.00;2.56
139;0;841.00;9.50;458.00;0.00;4.04
140;0;825.00;9.50;273.00;0.00;4.36
141;0;817.00;9.50;84.00;0.00;3.48
142;0;131.00;9.50;1815.00;0.00;3.52
143;0;390.00;9.50;1819.00;0.00;3.56
144;0;603.00;9.50;1821.00;0.00;3.20
145;0;791.00;9.50;1821.00;0.00;3.16
146;0;1012.00;9.50;1805.00;0.00;3.56
147;0;1259.00;9.50;1809.00;0.00;3.52
148;0;1516.00;9.50;1813.00;0.00;3.96
149;0;1729.00;9.50;1805.00;0.00;3.40
150;0;2032.00;9.50;1815.00;0.00;3.00
151;0;2416.00;9.50;1820.00;0.00;3.52
152;0;2697.00;9.50;1819.00;0.00;2.48
153;0;2789.00;9.50;1778.00;0.00;1.68
154;0;2889.00;9.87;1753.00;0.00;0.64
155;0;2923.00;9.50;1767.00;0.00;0.72
156;0;3093.00;9.50;1642.00;0.00;2.92
157;0;3559.00;9.50;1822.00;0.00;2.60
158;0;2922.00;9.85;1885.00;0.00;1.16
159;0;2808.00;9.50;1964.00;0.00;1.36
160;0;2669.00;10.27;1966.00;0.00;1.40
161;0;140.00;9.50;1544.00;0.00;3.04
162;0;411.00;9.50;1550.00;0.00;3.08
163;0;625.00;9.50;1552.00;0.00;3.04
164;0;802.00;9.50;1551.00;0.00;2.88
165;0;1020.00;9.50;1545.00;0.00;2.64
166;0;1266.00;9.50;1540.00;0.00;2.72
167;0;1519.00;9.50;1527.00;0.00;2.68
168;0;1722.00;9.50;1524.00;0.00;2.68
169;0;2022.00;9.50;1521.00;0.00;2.60
170;0;2358.00;9.50;1523.00;0.00;2.64
171;0;2195.00;9.50;1971.00;0.00;3.12
172;0;2206.00;9.50;1808.00;0.00;3.84
173;0;2187.00;9.50;1655.00;0.00;2.88
174;0;2180.00;9.50;1523.00;0.00;2.88
175;0;2177.00;9.50;1391.00;0.00;3.16
176;0;2171.00;9.50;1259.00;0.00;2.88
177;0;2165.00;9.50;1005.00;0.00;2.48
178;0;2163.00;9.50;870.00;0.00;3.28
179;0;2164.00;9.50;607.00;0.00;2.20
180;0;2157.00;9.50;456.00;0.00;3.96
181;0;2147.00;9.50;264.00;0.00;3.60
182;0;2152.00;9.50;85.00;0.00;3.48
183;0;2689.00;9.50;90.00;0.00;3.04
184;0;2719.00;9.50;268.00;0.00;3.68
185;0;2787.00;9.50;434.00;0.00;3.28
186;0;2848.00;9.50;565.00;0.00;2.72
187;0;2785.00;9.50;1282.00;0.00;3.44
188;0;2775.00;9.50;1191.00;0.00;1.76
189;0;135.00;9.50;1124.00;0.00;3.04
190;0;407.00;9.50;1117.00;0.00;3.00
191;0;3152.00;9.50;1951.00;0.00;1.72
192;0;633.00;9.50;1116.00;0.00;3.04
193;0;819.00;9.50;1121.00;0.00;2.96
194;0;1031.00;9.50;1123.00;0.00;3.08
195;0;1263.00;9.50;1125.00;0.00;3.04
196;0;1501.00;9.50;1122.00;0.00;3.24
197;0;1705.00;9.50;1117.00;0.00;3.04
198;0;1998.00;9.50;1133.00;0.00;2.88
199;0;2166.00;9.50;1131.00;0.00;2.88
200;0;2337.00;9.50;1126.00;0.00;2.72
201;0;1889.00;9.50;1970.00;0.00;3.16
202;0;1886.00;9.50;1805.00;0.00;3.52
203;0;1890.00;9.50;1657.00;0.00;3.04
204;0;1874.00;9.50;1531.00;0.00;2.68
205;0;1864.00;9.50;1399.00;0.00;2.92
206;0;1865.00;9.50;1257.00;0.00;2.96
207;0;1852.00;9.50;1121.00;0.00;2.76
208;0;1850.00;9.50;1001.00;0.00;2.48
209;0;1856.00;9.50;866.00;0.00;3.28
210;0;1848.00;9.50;600.00;0.00;2.48
211;0;1859.00;9.50;455.00;0.00;3.52
212;0;1841.00;9.50;272.00;0.00;3.64
213;0;1838.00;9.50;91.00;0.00;3.56
214;0;2320.00;9.50;585.00;0.00;2.88
215;0;2756.00;9.50;720.00;0.00;2.32
216;0;132.00;9.50;727.00;0.00;2.64
217;0;397.00;9.50;723.00;0.00;2.72
218;0;633.00;9.50;727.00;0.00;2.76
219;0;832.00;9.50;728.00;0.00;2.76
220;0;1035.00;9.50;726.00;0.00;2.88
221;0;1260.00;9.50;726.00;0.00;2.88
222;0;1494.00;9.50;725.00;0.00;3.00
223;0;1692.00;9.50;727.00;0.00;2.80
224;0;1847.00;9.50;723.00;0.00;2.68
225;0;1998.00;9.50;725.00;0.00;2.76
226;0;2172.00;9.50;724.00;0.00;2.96
227;0;2496.00;9.50;1259.00;0.00;2.88
228;0;2499.00;9.50;1131.00;0.00;2.72
229;0;2503.00;9.50;1008.00;0.00;2.68
230;0;2496.00;9.50;875.00;0.00;3.40
231;0;3699.00;9.50;1116.00;0.00;1.92
232;0;3592.00;9.50;1331.00;0.00;2.00
233;0;3170.00;9.50;582.00;0.00;1.80
234;0;3735.00;18.62;314.00;0.00;3.12
235;0;3559.00;9.50;756.00;0.00;3.12
236;0;3449.00;9.50;793.00;0.00;2.68
237;0;2483.00;9.50;724.00;0.00;3.12
238;0;2463.00;9.50;576.00;0.00;3.12
239;0;2457.00;9.50;428.00;0.00;3.20
240;0;2626.00;9.50;1171.00;0.00;2.80
241;0;2443.00;9.50;263.00;0.00;3.08
242;0;2441.00;9.50;85.00;0.00;2.76
243;0;2639.00;9.50;818.00;0.00;3.00
244;0;2771.00;9.50;852.00;0.00;2.80
245;0;3037.00;9.50;1535.00;0.00;3.60
246;0;2885.00;9.50;1390.00;0.00;2.60
247;0;2990.00;9.50;1416.00;0.00;2.64
248;0;3131.00;9.50;1391.00;0.00;2.68
249;0;3163.00;9.50;1512.00;0.00;2.88
250;0;3232.00;9.50;1606.00;0.00;2.92
251;0;3347.00;9.50;1577.00;0.00;2.92
252;0;3474.00;9.50;1672.00;0.00;2.64
253;0;3647.00;9.50;1634.00;0.00;3.20
254;0;4023.00;9.50;1480.00;0.00;1.56
255;0;3191.00;9.50;1194.00;0.00;2.08
256;0;3337.00;9.50;1146.00;0.00;2.08
257;0;3121.00;9.50;1062.00;0.00;2.68
258;0;3485.00;9.50;1086.00;0.00;2.80
259;0;3372.00;9.50;1030.00;0.00;2.64
260;0;3297.00;9.50;1066.00;0.00;1.80
261;0;3389.00;9.50;913.00;0.00;3.28
262;0;3233.00;9.50;869.00;0.00;2.48
263;0;3384.00;9.50;1675.00;0.00;2.28
264;0;3302.00;9.50;1684.00;0.00;2.68
265;0;3508.00;9.50;1423.00;0.00;2.28
266;0;3430.00;9.50;1357.00;0.00;2.44
267;0;3310.00;9.50;776.00;0.00;1.68
268;0;3309.00;9.50;682.00;0.00;1.24
269;0;3264.00;9.50;610.00;0.00;1.16
270;0;3144.00;9.50;763.00;0.00;1.68
271;0;3204.00;9.50;790.00;0.00;1.24
272;0;3209.00;9.50;659.00;0.00;1.44
273;0;3120.00;9.50;950.00;0.00;1.60
274;0;3028.00;9.50;911.00;0.00;2.44
275;0;3060.00;9.50;999.00;0.00;1.56
276;0;3022.00;9.50;1284.00;0.00;2.84
277;0;2962.00;9.50;1058.00;0.00;2.04
278;0;2832.00;9.50;981.00;0.00;2.44
279;0;2884.00;9.50;900.00;0.00;2.12
280;0;2951.00;9.50;983.00;0.00;1.92
281;0;2571.00;9.50;1726.00;0.00;1.56
282;0;2689.00;9.50;1698.00;0.00;1.80
283;0;3150.00;9.50;480.00;0.00;1.52
284;0;2856.00;9.50;681.00;0.00;2.28
285;0;2629.00;9.50;703.00;0.00;2.24
286;0;2891.00;9.50;1172.00;0.00;2.32
287;0;2714.00;9.50;1125.00;0.00;2.20
288;0;2719.00;9.50;986.00;0.00;2.00
289;0;2776.00;9.50;1046.00;0.00;1.52
290;0;2799.00;9.50;1113.00;0.00;1.56
291;0;3139.00;9.50;1277.00;0.00;2.64
292;0;2666.00;9.50;1364.00;0.00;1.96
293;0;2763.00;9.50;1539.00;0.00;2.52
294;0;2730.00;9.60;1596.00;0.00;2.12
295;0;2766.00;9.50;1647.00;0.00;0.92
296;0;1122.00;9.50;196.00;0.00;2.84
297;0;1051.00;9.50;309.00;0.00;1.96
298;0;982.00;9.50;67.00;0.00;2.60
299;0;1051.00;9.50;403.00;0.00;2.24
300;0;3809.00;9.50;1692.00;0.00;2.12
301;0;3780.00;9.50;1844.00;0.00;2.40
302;0;4001.00;9.50;1963.00;0.00;4.00
303;0;2714.00;9.50;1444.00;0.00;1.28
304;0;2831.00;9.50;1666.00;0.00;1.16
305;0;2879.00;9.67;1616.00;0.00;1.16
306;0;2875.00;9.50;1664.00;0.00;0.92
307;0;3112.00;9.60;385.00;0.00;0.40
308;0;3111.00;10.05;405.00;0.00;0.48
309;0;3119.00;10.50;422.00;0.00;0.36
310;0;3121.00;10.10;436.00;0.00;0.28
311;0;3117.00;9.90;447.00;0.00;0.32
312;0;3120.00;9.90;462.00;0.00;0.32
313;0;3128.00;10.32;472.00;0.00;0.28
314;0;3130.00;10.30;482.00;0.00;0.20
315;0;3134.00;10.00;491.00;0.00;0.24
316;0;3136.00;9.70;501.00;0.00;0.20
317;0;3138.00;9.90;509.00;0.00;0.24
318;0;3139.00;9.87;517.00;0.00;0.16
319;0;3135.00;9.72;524.00;0.00;0.24
320;0;3131.00;9.87;532.00;0.00;0.24
321;0;3128.00;10.30;540.00;0.00;0.24
322;0;3124.00;10.20;547.00;0.00;0.24
323;0;3122.00;9.90;557.00;0.00;0.24
324;0;3127.00;9.87;566.00;0.00;0.24
325;0;3145.00;9.72;729.00;0.00;0.20
326;0;3137.00;9.72;568.00;0.00;0.28
327;0;3126.00;9.62;576.00;0.00;0.24
328;0;3133.00;9.60;585.00;0.00;0.24
329;0;3133.00;9.95;594.00;0.00;0.20
330;0;3142.00;9.87;601.00;0.00;0.24
331;0;3149.00;9.87;593.00;0.00;0.20
332;0;3153.00;9.70;603.00;0.00;0.20
333;0;3159.00;9.95;609.00;0.00;0.16
334;0;3159.00;10.00;616.00;0.00;0.16
335;0;3161.00;9.77;624.00;0.00;0.20
336;0;3164.00;10.12;632.00;0.00;0.20
337;0;3163.00;9.85;640.00;0.00;0.20
338;0;3162.00;10.12;649.00;0.00;0.20
339;0;3160.00;10.07;655.00;0.00;0.20
340;0;3155.00;9.97;663.00;0.00;0.24
341;0;3151.00;10.05;671.00;0.00;0.24
342;0;3154.00;10.02;679.00;0.00;0.24
343;0;3151.00;10.15;688.00;0.00;0.20
344;0;3154.00;9.65;698.00;0.00;0.20
345;0;3163.00;10.05;697.00;0.00;0.20
346;0;3164.00;10.32;687.00;0.00;0.20
347;0;3164.00;10.00;680.00;0.00;0.16
348;0;3167.00;9.75;674.00;0.00;0.20
349;0;3175.00;10.17;679.00;0.00;0.24
350;0;3180.00;9.67;687.00;0.00;0.20
351;0;3189.00;9.72;691.00;0.00;0.24
352;0;3189.00;10.07;701.00;0.00;0.20
353;0;3189.00;9.70;708.00;0.00;0.16
354;0;3183.00;9.72;711.00;0.00;0.24
355;0;3177.00;9.90;718.00;0.00;0.20
356;0;3172.00;9.60;725.00;0.00;0.24
357;0;3163.00;9.60;724.00;0.00;0.24
358;0;3153.00;9.80;725.00;0.00;0.24
359;0;3138.00;10.35;725.00;0.00;0.20
360;0;3133.00;10.30;735.00;0.00;0.20
361;0;3130.00;10.05;743.00;0.00;0.20
362;0;3126.00;10.22;752.00;0.00;0.20
363;0;3121.00;10.40;759.00;0.00;0.24
364;0;3114.00;10.82;766.00;0.00;0.24
365;0;3108.00;11.65;775.00;0.00;0.24
366;0;3099.00;10.80;785.00;0.00;0.36
367;0;3092.00;11.17;795.00;0.00;0.32
368;0;3086.00;10.65;806.00;0.00;0.32
369;0;3073.00;9.50;809.00;0.00;0.36
370;0;3057.00;9.70;813.00;0.00;0.32
371;0;3050.00;9.60;826.00;0.00;0.28
372;0;3050.00;10.37;839.00;0.00;0.24
373;0;3046.00;10.45;849.00;0.00;0.28
374;0;3033.00;9.90;855.00;0.00;0.36
375;0;3021.00;10.37;864.00;0.00;0.32
376;0;3010.00;10.70;874.00;0.00;0.40
377;0;2998.00;10.85;887.00;0.00;0.52
378;0;2982.00;9.95;894.00;0.00;0.36
379;0;2974.00;9.85;909.00;0.00;0.32
380;0;2973.00;9.97;920.00;0.00;0.36
381;0;2963.00;10.05;925.00;0.00;0.24
382;0;2952.00;9.60;929.00;0.00;0.40
383;0;2957.00;9.75;910.00;0.00;0.32
384;0;2968.00;9.70;896.00;0.00;0.36
385;0;2960.00;9.70;881.00;0.00;0.28
386;0;2936.00;9.65;879.00;0.00;0.48
387;0;2934.00;9.82;867.00;0.00;0.32
388;0;2934.00;9.75;853.00;0.00;0.32
389;0;2928.00;9.90;840.00;0.00;0.40
390;0;2929.00;9.70;823.00;0.00;0.40
391;0;2918.00;9.97;808.00;0.00;0.36
392;0;2922.00;9.77;795.00;0.00;0.32
393;0;3143.00;9.62;541.00;0.00;0.24
394;0;2946.00;9.80;799.00;0.00;0.28
395;0;2969.00;9.97;798.00;0.00;0.32
396;0;2979.00;10.10;780.00;0.00;0.44
397;0;2979.00;9.80;761.00;0.00;0.36
398;0;2961.00;9.85;752.00;0.00;0.36
399;0;2950.00;9.65;744.00;0.00;0.36
400;0;2958.00;10.15;731.00;0.00;0.28
401;0;2973.00;9.87;723.00;0.00;0.36
402;0;2988.00;10.32;714.00;0.00;0.52
403;0;2998.00;10.32;695.00;0.00;0.44
404;0;2993.00;9.92;678.00;0.00;0.36
405;0;3003.00;10.10;664.00;0.00;0.32
406;0;3005.00;10.40;645.00;0.00;0.48
407;0;3021.00;10.32;651.00;0.00;0.40
408;0;3037.00;9.67;659.00;0.00;0.32
409;0;3054.00;10.35;658.00;0.00;0.32
410;0;3061.00;10.25;644.00;0.00;0.36
411;0;3066.00;9.72;627.00;0.00;0.36
412;0;3063.00;9.70;609.00;0.00;0.36
413;0;3048.00;9.70;602.00;0.00;0.36
414;0;3035.00;9.75;591.00;0.00;0.32
415;0;3039.00;9.62;577.00;0.00;0.28
416;0;3026.00;9.80;575.00;0.00;0.36
417;0;3018.00;10.02;566.00;0.00;0.32
418;0;3006.00;9.65;563.00;0.00;0.36
419;0;2995.00;9.80;555.00;0.00;0.28
420;0;2993.00;9.60;540.00;0.00;0.36
421;0;2979.00;9.60;531.00;0.00;0.40
422;0;2968.00;10.07;544.00;0.00;0.32
423;0;2961.00;9.70;557.00;0.00;0.40
424;0;2948.00;9.70;565.00;0.00;0.32
425;0;2953.00;9.72;582.00;0.00;0.32
426;0;2961.00;10.05;593.00;0.00;0.32
427;0;2966.00;9.95;606.00;0.00;0.28
428;0;2968.00;10.00;619.00;0.00;0.28
429;0;2999.00;9.90;598.00;0.00;0.24
430;0;2985.00;9.65;628.00;0.00;0.28
431;0;2860.00;9.87;469.00;0.00;0.44
432;0;3006.00;9.50;589.00;0.00;0.12
433;0;2973.00;9.50;580.00;0.00;0.12
434;0;2968.00;9.92;633.00;0.00;0.32
435;0;2960.00;9.92;646.00;0.00;0.32
436;0;2974.00;10.05;655.00;0.00;0.44
437;0;2962.00;9.87;666.00;0.00;0.32
438;0;2954.00;10.00;678.00;0.00;0.32
439;0;2952.00;9.75;692.00;0.00;0.28
440;0;2956.00;9.82;705.00;0.00;0.32
441;0;2946.00;10.07;713.00;0.00;0.36
442;0;2931.00;9.92;722.00;0.00;0.36
443;0;2918.00;10.00;714.00;0.00;0.36
444;0;2911.00;10.02;699.00;0.00;0.36
445;0;2907.00;10.05;684.00;0.00;0.32
446;0;2903.00;10.02;670.00;0.00;0.44
447;0;2908.00;9.67;656.00;0.00;0.32
448;0;2920.00;9.60;644.00;0.00;0.32
449;0;2911.00;9.65;641.00;0.00;0.16
450;0;2931.00;9.67;643.00;0.00;0.32
451;0;2945.00;9.60;640.00;0.00;0.28
452;0;2949.00;9.82;626.00;0.00;0.28
453;0;2937.00;9.75;617.00;0.00;0.28
454;0;2924.00;9.70;612.00;0.00;0.32
455;0;2905.00;9.55;617.00;0.00;0.32
456;0;2896.00;9.50;612.00;0.00;0.12
457;0;2916.00;9.95;602.00;0.00;0.32
458;0;2878.00;9.85;479.00;0.00;0.44
459;0;2892.00;9.62;630.00;0.00;0.24
460;0;2874.00;9.67;623.00;0.00;0.16
461;0;2882.00;9.50;588.00;0.00;0.40
462;0;2812.00;9.80;626.00;0.00;0.64
463;0;2798.00;9.70;612.00;0.00;0.60
464;0;2850.00;9.50;545.00;0.00;0.24
465;0;2917.00;9.65;586.00;0.00;0.36
466;0;2904.00;9.62;581.00;0.00;0.36
467;0;2904.00;9.62;568.00;0.00;0.28
468;0;2904.00;9.60;557.00;0.00;0.28
469;0;2913.00;9.70;544.00;0.00;0.28
470;0;2924.00;9.60;536.00;0.00;0.32
471;0;2703.00;9.50;566.00;0.00;0.40
472;0;2687.00;9.65;545.00;0.00;0.40
473;0;2679.00;9.50;531.00;0.00;0.16
474;0;2746.00;9.50;522.00;0.00;0.40
475;0;2928.00;9.60;522.00;0.00;0.24
476;0;2930.00;9.60;506.00;0.00;0.32
477;0;2926.00;9.60;491.00;0.00;0.40
478;0;2910.00;9.60;483.00;0.00;0.36
479;0;2893.00;9.95;483.00;0.00;0.40
480;0;2852.00;9.92;452.00;0.00;0.40
481;0;2843.00;10.77;435.00;0.00;0.44
482;0;2854.00;10.20;417.00;0.00;0.52
483;0;2853.00;9.80;393.00;0.00;0.48
484;0;2840.00;9.72;373.00;0.00;0.48
485;0;2823.00;9.85;352.00;0.00;0.56
486;0;2819.00;9.72;331.00;0.00;0.52
487;0;2822.00;9.67;305.00;0.00;0.36
488;0;2820.00;9.70;282.00;0.00;0.44
489;0;2812.00;9.70;261.00;0.00;0.48
490;0;2800.00;9.75;241.00;0.00;0.44
491;0;2788.00;10.05;224.00;0.00;0.40
492;0;2767.00;10.00;209.00;0.00;0.44
493;0;2742.00;9.90;197.00;0.00;0.44
494;0;2732.00;9.65;181.00;0.00;0.48
495;0;2725.00;9.60;164.00;0.00;0.56
496;0;2737.00;9.60;147.00;0.00;0.48
497;0;2744.00;9.60;125.00;0.00;0.36
498;0;2747.00;9.60;100.00;0.00;0.44
499;0;2749.00;9.62;75.00;0.00;0.40
500;0;2746.00;9.70;53.00;0.00;0.52
501;0;2751.00;9.67;37.00;0.00;0.56
502;0;2764.00;9.70;14.00;0.00;0.56
503;0;2760.00;9.67;367.00;0.00;0.12
504;0;2932.00;10.70;700.00;0.00;0.56
505;0;2923.00;9.95;668.00;0.00;0.60
506;0;2942.00;10.40;670.00;0.00;0.72
507;0;2954.00;9.92;639.00;0.00;0.44
508;0;3177.00;9.97;826.00;0.00;0.64
509;0;3141.00;10.00;809.00;0.00;0.84
510;0;3149.00;9.62;772.00;0.00;0.68
511;0;3168.00;10.10;794.00;0.00;0.84
512;0;3191.00;9.70;795.00;0.00;0.20
513;0;3201.00;9.97;784.00;0.00;0.48
514;0;3196.00;10.05;769.00;0.00;0.28
515;0;3182.00;10.15;764.00;0.00;0.24
516;0;3164.00;9.50;755.00;0.00;0.28
517;0;3164.00;9.70;741.00;0.00;0.32
518;0;3206.00;9.72;764.00;0.00;0.12
519;0;3236.00;9.80;788.00;0.00;0.40
520;0;3213.00;9.70;819.00;0.00;0.36
521;0;3217.00;9.80;848.00;0.00;0.36
522;0;3230.00;9.62;834.00;0.00;0.24
523;0;3233.00;9.50;819.00;0.00;0.20
524;0;3233.00;9.90;845.00;0.00;0.20
525;0;3236.00;9.50;858.00;0.00;0.12
526;0;3230.00;9.50;870.00;0.00;0.20
527;0;3198.00;9.50;886.00;0.00;0.28
528;0;3264.00;10.02;765.00;0.00;0.36
529;0;3268.00;10.17;742.00;0.00;0.28
530;0;3288.00;10.40;748.00;0.00;0.40
531;0;3293.00;9.67;723.00;0.00;0.60
532;0;3218.00;10.02;690.00;0.00;0.28
533;0;3912.00;22.82;1985.00;0.00;2.92
534;0;3753.00;16.12;1968.00;0.00;2.08
535;0;3625.00;25.50;1955.00;0.00;2.08
536;0;3650.00;23.75;1841.00;0.00;2.76
537;0;3791.00;12.62;1901.00;0.00;2.08
538;0;3395.00;21.00;2036.00;0.00;0.68
539;0;4074.00;13.40;1974.00;0.00;1.28
540;0;4050.00;25.50;1878.00;0.00;2.08
541;0;3972.00;19.80;1894.00;0.00;1.92
542;0;3920.00;13.62;1851.00;0.00;1.56
543;0;3812.00;11.25;1808.00;0.00;1.88
544;0;3768.00;19.02;1720.00;0.00;2.64
545;0;3625.00;9.67;1698.00;0.00;0.68
546;0;3877.00;20.65;1654.00;0.00;2.04
547;0;3893.00;19.42;1753.00;0.00;2.72
548;0;3970.00;10.12;1674.00;0.00;1.52
549;0;3973.00;21.75;1784.00;0.00;1.24
550;0;4049.00;25.50;1785.00;0.00;1.88
551;0;4052.00;18.87;1694.00;0.00;1.80
552;0;4065.00;22.27;1616.00;0.00;1.60
553;0;4071.00;21.32;1544.00;0.00;1.04
554;0;4012.00;25.50;1538.00;0.00;1.60
555;0;3950.00;25.50;1558.00;0.00;1.04
