3;coastal_bunker;3954.00;10.45;1453.00;-3.55;0
3;coastal_bunker;3465.00;10.05;1048.00;-2.43;0
3;coastal_bunker;4073.00;11.93;1473.00;-3.12;0
3;coastal_bunker;3534.00;9.68;1084.00;-2.41;0
3;coastal_bunker;3904.00;10.60;724.00;0.47;0
3;coastal_bunker;3652.00;9.50;736.00;-0.76;0
3;coastal_bunker;3799.00;10.65;662.00;0.38;0
3;coastal_bunker;3444.00;9.65;943.00;-1.39;0
3;coastal_bunker;3544.00;9.53;808.00;-0.03;0
3;dockyard;3661.00;9.50;1134.00;-0.03;0
3;anti_air_building;3669.00;17.25;628.00;5.37;0
3;anti_air_building;3980.00;25.50;985.00;3.21;0
3;anti_air_building;3834.00;12.25;1153.00;6.23;0
3;synthetic_refinery;3842.00;25.50;796.00;1.16;0
3;fuel_silo;3767.00;10.62;977.00;5.28;0
3;radar_station;3751.00;10.70;976.00;2.08;0
3;rocket_site;3681.00;15.03;597.00;3.22;0
3;nuclear_reactor;3491.00;14.80;997.00;5.88;0
4;arms_factory;2642.00;11.32;1490.00;0.47;0
4;arms_factory;2491.00;9.82;1343.00;2.04;0
4;arms_factory;2478.00;12.03;1433.00;4.70;0
4;arms_factory;2499.00;9.95;1588.00;2.54;0
4;arms_factory;2630.00;11.32;1572.00;3.74;0
4;arms_factory;2671.00;10.12;1609.00;0.48;0
4;industrial_complex;2571.00;11.40;1530.00;3.14;0
4;industrial_complex;2618.00;11.25;1637.00;5.81;0
4;industrial_complex;2603.00;10.73;1802.00;2.54;0
4;industrial_complex;2525.00;10.45;1668.00;5.21;0
4;industrial_complex;2572.00;10.30;1846.00;1.59;0
4;industrial_complex;2654.00;10.28;1793.00;4.25;0
4;air_base;2632.00;10.32;1824.00;0.99;0
4;naval_base;2576.00;9.50;1993.00;-1.90;97
4;naval_base;2500.00;9.50;1327.00;0.09;227
4;naval_base;2587.00;9.50;1293.00;0.19;96
4;naval_base;2590.00;9.50;1704.00;-0.34;281
4;naval_base;2667.00;9.88;1527.00;1.04;293
4;naval_base;2535.00;9.70;1754.00;-2.58;151
4;naval_base;2436.00;9.57;1428.00;-1.15;99
4;naval_base;2651.00;9.73;1829.00;1.50;152
4;naval_base;2668.00;9.50;1755.00;0.59;282
4;naval_base;2468.00;9.50;1621.00;-1.87;98
4;naval_base;2609.00;9.53;1941.00;-1.92;97
4;naval_base;2676.00;9.50;1885.00;0.74;152
4;naval_base;2546.00;9.50;1810.00;-1.64;151
4;naval_base;2659.00;9.80;1717.00;1.39;282
4;naval_base;2668.00;9.53;1688.00;-3.71;282
4;naval_base;2590.00;9.62;1691.00;-3.32;281
4;naval_base;2516.00;9.60;1874.00;-1.85;151
4;naval_base;2444.00;9.50;1560.00;-1.57;170
4;naval_base;2635.00;9.88;1433.00;1.50;9
4;bunker;2517.00;11.70;1440.00;5.79;0
4;bunker;2618.00;11.23;1636.00;0.71;0
4;bunker;2580.00;10.40;1764.00;4.83;0
4;bunker;2640.00;10.28;1899.00;0.11;0
4;bunker;2570.00;9.93;1321.00;2.78;0
4;bunker;2614.00;12.35;1570.00;5.44;0
4;bunker;2507.00;10.00;1617.00;2.17;0
4;bunker;2571.00;10.05;1740.00;3.38;0
4;bunker;2646.00;9.85;1745.00;1.22;0
4;bunker;2635.00;10.00;1780.00;5.34;0
4;bunker;2616.00;10.80;1458.00;5.45;0
4;bunker;2596.00;9.85;1907.00;3.29;0
4;bunker;2525.00;9.80;1854.00;5.95;0
4;bunker;2534.00;10.80;1563.00;2.33;0
4;bunker;2478.00;10.00;1374.00;3.89;0
4;bunker;2604.00;10.05;2000.00;1.73;0
4;bunker;2535.00;9.82;1722.00;4.40;0
4;bunker;2682.00;10.00;1660.00;0.78;0
4;bunker;2629.00;10.40;1856.00;2.34;0
4;coastal_bunker;2559.00;9.50;1912.00;-1.92;0
4;coastal_bunker;2476.00;9.50;1599.00;-1.87;0
4;coastal_bunker;2477.00;9.50;1327.00;0.09;0
4;coastal_bunker;2642.00;9.85;1451.00;1.50;0
4;coastal_bunker;2591.00;9.88;1692.00;-3.32;0
4;coastal_bunker;2534.00;9.50;1756.00;-2.58;0
4;coastal_bunker;2589.00;9.50;2029.00;-1.90;0
4;coastal_bunker;2560.00;9.88;1309.00;-0.28;0
4;coastal_bunker;2472.00;9.53;1593.00;-2.55;0
4;coastal_bunker;2658.00;9.70;1923.00;1.45;0
4;coastal_bunker;2438.00;9.55;1452.00;-1.15;0
4;coastal_bunker;2636.00;9.50;1691.00;1.39;0
4;coastal_bunker;2651.00;9.50;1752.00;0.59;0
4;coastal_bunker;2677.00;9.68;1874.00;1.50;0
4;coastal_bunker;2675.00;9.60;1686.00;-3.71;0
4;coastal_bunker;2575.00;9.50;1726.00;-0.34;0
4;coastal_bunker;2669.00;9.85;1552.00;-4.37;0
4;coastal_bunker;2544.00;9.82;1893.00;-2.75;0
4;coastal_bunker;2542.00;9.50;1776.00;-1.64;0
4;dockyard;2647.00;9.50;1752.00;0.59;0
4;anti_air_building;2660.00;10.07;1694.00;3.52;0
4;anti_air_building;2625.00;10.03;2028.00;5.08;0
4;anti_air_building;2600.00;10.55;1819.00;2.92;0
4;synthetic_refinery;2650.00;10.20;1960.00;5.58;0
4;fuel_silo;2638.00;10.15;1903.00;1.96;0
4;radar_station;2557.00;10.60;1659.00;0.10;0
4;rocket_site;2464.00;11.00;1451.00;6.19;0
4;nuclear_reactor;2611.00;11.18;1469.00;4.03;0
5;arms_factory;3123.00;9.60;390.00;4.70;0
5;arms_factory;3109.00;9.85;402.00;2.54;0
5;arms_factory;3121.00;10.05;384.00;3.74;0
5;arms_factory;3109.00;9.62;397.00;0.48;0
5;arms_factory;3132.00;9.85;398.00;3.14;0
5;arms_factory;3111.00;9.60;387.00;5.81;0
5;industrial_complex;3114.00;9.62;401.00;2.54;0
5;industrial_complex;3118.00;10.45;380.00;5.21;0
5;industrial_complex;3122.00;9.60;389.00;1.59;0
5;industrial_complex;3131.00;9.88;397.00;4.25;0
5;industrial_complex;3117.00;9.88;383.00;0.99;0
5;industrial_complex;3110.00;9.60;393.00;3.66;0
5;air_base;3110.00;9.65;380.00;0.04;0
5;naval_base;3121.00;9.50;408.00;1.21;283
5;naval_base;3125.00;9.50;396.00;-2.52;283
5;naval_base;3124.00;9.50;393.00;-3.85;283
5;bunker;3136.00;10.18;394.00;2.61;0
5;bunker;3113.00;10.55;412.00;2.71;0
5;bunker;3113.00;9.60;385.00;0.55;0
5;bunker;3126.00;10.78;382.00;3.21;0
5;coastal_bunker;3113.00;9.60;392.00;-3.85;0
5;coastal_bunker;3125.00;9.50;400.00;-2.52;0
5;coastal_bunker;3116.00;9.60;398.00;1.21;0
5;dockyard;3114.00;9.50;395.00;1.21;0
5;anti_air_building;3119.00;9.68;408.00;5.88;0
5;anti_air_building;3127.00;10.65;385.00;2.26;0
5;anti_air_building;3115.00;9.93;381.00;0.11;0
5;synthetic_refinery;3115.00;10.30;413.00;1.67;0
5;fuel_silo;3133.00;10.90;391.00;5.79;0
5;radar_station;3120.00;9.60;390.00;1.43;0
5;rocket_site;3122.00;10.80;371.00;4.83;0
5;nuclear_reactor;3129.00;9.73;397.00;0.11;0
6;arms_factory;3166.00;13.73;432.00;3.74;0
6;arms_factory;3180.00;10.40;368.00;0.48;0
6;arms_factory;3157.00;13.93;418.00;3.14;0
6;arms_factory;3178.00;10.50;381.00;5.81;0
6;arms_factory;3203.00;10.40;396.00;2.54;0
6;arms_factory;3191.00;10.30;385.00;5.21;0
6;industrial_complex;3190.00;10.75;409.00;1.59;0
6;industrial_complex;3209.00;10.70;394.00;4.25;0
6;industrial_complex;3163.00;13.62;426.00;0.99;0
6;industrial_complex;3152.00;10.12;425.00;3.66;0
6;industrial_complex;3167.00;13.98;445.00;0.04;0
6;industrial_complex;3158.00;10.75;436.00;2.70;0
6;air_base;3141.00;10.48;423.00;5.72;0
6;naval_base;3134.00;9.60;404.00;-2.11;283
6;naval_base;3149.00;9.57;439.00;-2.11;283
6;bunker;3181.00;10.40;389.00;2.61;0
6;bunker;3169.00;15.00;444.00;2.71;0
6;bunker;3187.00;10.85;409.00;0.55;0
6;bunker;3184.00;10.30;380.00;3.21;0
6;bunker;3148.00;10.68;398.00;4.77;0
6;bunker;3161.00;12.03;409.00;1.16;0
6;bunker;3177.00;10.50;378.00;5.28;0
6;bunker;3193.00;11.07;416.00;0.20;0
6;bunker;3203.00;11.40;367.00;3.22;0
6;bunker;3205.00;10.68;386.00;5.88;0
6;bunker;3168.00;12.78;416.00;2.26;0
6;bunker;3179.00;12.40;359.00;0.11;0
6;bunker;3196.00;10.40;398.00;1.67;0
6;bunker;3160.00;11.62;435.00;5.79;0
6;bunker;3149.00;11.68;418.00;0.71;0
6;bunker;3146.00;10.03;428.00;4.83;0
6;bunker;3138.00;9.80;410.00;0.11;0
6;coastal_bunker;3153.00;9.53;440.00;-2.11;0
6;coastal_bunker;3133.00;9.50;404.00;-2.11;0
6;dockyard;3133.00;9.62;403.00;-2.11;0
6;anti_air_building;3168.00;10.73;399.00;3.38;0
6;anti_air_building;3165.00;12.82;412.00;1.22;0
6;anti_air_building;3184.00;10.75;400.00;5.34;0
6;synthetic_refinery;3163.00;12.82;431.00;5.45;0
6;fuel_silo;3168.00;11.10;407.00;3.29;0
6;radar_station;3173.00;11.05;404.00;0.90;0
6;rocket_site;3179.00;10.40;380.00;2.33;0
6;nuclear_reactor;3136.00;10.20;400.00;3.89;0
7;arms_factory;3133.00;10.70;299.00;3.14;0
7;arms_factory;3132.00;10.70;360.00;5.81;0
7;arms_factory;3184.00;15.35;333.00;2.54;0
7;arms_factory;3154.00;13.28;328.00;5.21;0
7;arms_factory;3103.00;10.82;305.00;1.59;0
7;arms_factory;3105.00;12.38;298.00;4.25;0
7;industrial_complex;3160.00;14.43;292.00;0.99;0
7;industrial_complex;3136.00;10.95;324.00;3.66;0
7;industrial_complex;3136.00;11.75;315.00;0.04;0
7;industrial_complex;3154.00;14.32;309.00;2.70;0
7;industrial_complex;3152.00;10.85;390.00;5.72;0
7;industrial_complex;3165.00;13.35;340.00;0.64;0
7;air_base;3140.00;10.75;277.00;4.76;0
7;bunker;3136.00;10.80;288.00;2.71;0
7;bunker;3145.00;10.82;375.00;0.55;0
7;bunker;3131.00;10.82;282.00;3.21;0
7;bunker;3140.00;12.32;313.00;4.77;0
7;bunker;3158.00;10.65;372.00;1.16;0
7;bunker;3128.00;10.70;323.00;5.28;0
7;bunker;3155.00;12.75;348.00;0.20;0
7;bunker;3164.00;10.43;375.00;3.22;0
7;bunker;3142.00;10.68;390.00;5.88;0
7;bunker;3117.00;12.38;297.00;2.26;0
7;bunker;3165.00;13.62;325.00;0.11;0
7;bunker;3096.00;13.03;283.00;1.67;0
7;bunker;3130.00;10.20;345.00;5.79;0
7;bunker;3155.00;12.88;332.00;0.71;0
7;bunker;3155.00;15.05;298.00;4.83;0
7;bunker;3127.00;10.30;347.00;0.11;0
7;bunker;3138.00;10.85;274.00;2.78;0
7;bunker;3107.00;13.28;294.00;5.44;0
7;bunker;3109.00;11.35;330.00;2.17;0
7;bunker;3131.00;10.73;360.00;3.38;0
7;bunker;3162.00;13.78;347.00;1.22;0
7;bunker;3126.00;10.40;331.00;5.34;0
7;bunker;3157.00;14.62;306.00;5.45;0
7;bunker;3123.00;10.85;304.00;3.29;0
7;bunker;3152.00;12.07;275.00;5.95;0
7;bunker;3112.00;13.70;282.00;2.33;0
7;bunker;3155.00;14.93;286.00;3.89;0
7;bunker;3173.00;14.68;318.00;1.73;0
7;bunker;3139.00;10.80;368.00;4.40;0
7;bunker;3152.00;13.20;315.00;0.78;0
7;bunker;3168.00;11.73;363.00;2.34;0
7;bunker;3143.00;11.32;332.00;0.18;0
7;bunker;3125.00;11.50;290.00;2.84;0
7;bunker;3141.00;11.05;281.00;5.50;0
7;bunker;3121.00;10.80;357.00;2.24;0
7;anti_air_building;3119.00;11.82;325.00;2.85;0
7;anti_air_building;3116.00;10.10;341.00;5.51;0
7;anti_air_building;3124.00;11.30;295.00;1.90;0
7;synthetic_refinery;3114.00;13.53;288.00;6.02;0
7;fuel_silo;3135.00;10.70;344.00;6.12;0
7;radar_station;3136.00;11.05;328.00;6.20;0
7;rocket_site;3168.00;13.28;317.00;1.80;0
7;nuclear_reactor;3156.00;10.98;372.00;4.46;0
8;arms_factory;3232.00;12.40;272.00;2.54;0
8;arms_factory;3179.00;13.50;285.00;5.21;0
8;arms_factory;3215.00;11.68;345.00;1.59;0
8;arms_factory;3230.00;11.20;288.00;4.25;0
8;arms_factory;3255.00;13.20;316.00;0.99;0
8;arms_factory;3235.00;11.90;282.00;3.66;0
8;industrial_complex;3211.00;12.60;326.00;0.04;0
8;industrial_complex;3237.00;10.35;356.00;2.70;0
8;industrial_complex;3203.00;12.53;292.00;5.72;0
8;industrial_complex;3182.00;11.07;260.00;0.64;0
8;industrial_complex;3194.00;13.00;286.00;4.76;0
8;industrial_complex;3225.00;10.32;325.00;2.61;0
8;air_base;3216.00;11.18;290.00;2.71;0
8;bunker;3189.00;14.80;304.00;0.55;0
8;bunker;3250.00;11.50;319.00;3.21;0
8;bunker;3234.00;11.23;294.00;4.77;0
8;bunker;3233.00;12.40;268.00;1.16;0
8;bunker;3250.00;10.35;338.00;5.28;0
8;bunker;3165.00;13.55;291.00;0.20;0
8;bunker;3174.00;10.78;255.00;3.22;0
8;bunker;3223.00;11.95;351.00;5.88;0
8;bunker;3210.00;12.55;315.00;2.26;0
8;bunker;3198.00;13.32;299.00;0.11;0
8;bunker;3234.00;10.40;330.00;1.67;0
8;bunker;3188.00;13.28;348.00;5.79;0
8;bunker;3226.00;12.45;257.00;0.71;0
8;bunker;3252.00;12.55;300.00;4.83;0
8;bunker;3155.00;10.80;264.00;0.11;0
8;bunker;3168.00;12.75;272.00;2.78;0
8;bunker;3212.00;11.07;286.00;5.44;0
8;bunker;3207.00;12.78;332.00;2.17;0
8;bunker;3182.00;13.70;288.00;3.38;0
8;bunker;3194.00;13.00;348.00;1.22;0
8;bunker;3209.00;11.70;292.00;5.34;0
8;bunker;3214.00;11.28;358.00;5.45;0
8;bunker;3203.00;13.48;326.00;3.29;0
8;bunker;3225.00;11.20;307.00;5.95;0
8;bunker;3214.00;12.03;319.00;2.33;0
8;bunker;3190.00;12.12;268.00;3.89;0
8;bunker;3236.00;11.07;361.00;1.73;0
8;bunker;3183.00;16.08;303.00;4.40;0
8;bunker;3233.00;11.40;284.00;0.78;0
8;bunker;3161.00;11.38;257.00;2.34;0
8;bunker;3207.00;11.30;264.00;0.18;0
8;bunker;3201.00;13.30;338.00;2.84;0
8;anti_air_building;3258.00;13.55;317.00;5.50;0
8;anti_air_building;3228.00;11.20;284.00;2.24;0
8;anti_air_building;3233.00;10.93;298.00;3.45;0
8;synthetic_refinery;3243.00;10.30;357.00;1.29;0
8;fuel_silo;3244.00;10.88;316.00;2.85;0
8;radar_station;3206.00;12.98;307.00;1.09;0
8;rocket_site;3189.00;13.50;287.00;1.90;0
8;nuclear_reactor;3227.00;10.55;326.00;6.02;0
9;arms_factory;3123.00;9.75;426.00;1.59;0
9;arms_factory;3128.00;10.80;467.00;4.25;0
9;arms_factory;3073.00;10.00;440.00;0.99;0
9;arms_factory;3118.00;10.40;469.00;3.66;0
